noise,ir,features,mean_mse,std_mse,modus_alpha,mean_selected_total,std_selected_total,mean_correct_selected,std_correct_selected,mean_grid_time,std_grid_time,mean_precision,std_precision,mean_recall,std_recall,p/n,mean_precision5,std_precision5,mean_precision10,std_precision10
0.01,0.001,5000,0.00020593977840349488,5.885704581158504e-05,0.002395026619987486,46.84,16.948581061552026,5.0,0.0,0.3726219749450684,0.07238475258219958,0.12484359295492077,0.07030178933027408,1.0,0.0,50.0,1.0,0.0,1.0,0.0
0.01,0.01,500,0.00015173698232466432,3.0137878590469674e-05,0.0012689610031679222,34.74,13.468199582720771,5.0,0.0,0.16076656341552734,0.018223955764316783,0.1797511359124089,0.10067077371037836,1.0,0.0,5.0,1.0,0.0,1.0,0.0
0.01,0.1,50,0.00012290627748617905,2.290926341487314e-05,0.0012689610031679222,15.3,5.547071299343465,5.0,0.0,0.14722646713256837,0.01780220361584235,0.3593727572434666,0.09597817465187866,1.0,0.0,0.5,1.0,0.0,1.0,0.0
0.1,0.001,5000,0.02038321988491259,0.005623365036729421,0.01610262027560939,55.46,26.722432524004994,5.0,0.0,0.3280607795715332,0.04099985520627946,0.10975231699251924,0.05409014269503251,1.0,0.0,50.0,1.0,0.0,1.0,0.0
0.1,0.01,500,0.015353851594075606,0.003386612060538014,0.01610262027560939,38.8,21.588886029621815,5.0,0.0,0.16022252559661865,0.017172428194698476,0.15709142002149265,0.06395571630510494,1.0,0.0,5.0,1.0,0.0,1.0,0.0
0.1,0.1,50,0.012356360536030352,0.0022873076276898933,0.008531678524172805,16.46,6.403780133639817,5.0,0.0,0.14220042705535887,0.022285038918184282,0.36021889637346177,0.15671500435158242,1.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.001,5000,1.6032714991824355,0.31897101696157143,9.999999999999999e-05,278.36,40.03036847194889,5.0,0.0,0.699462218284607,0.11330723584258708,0.018396577323849517,0.003093693603599798,1.0,0.0,50.0,1.0,0.0,1.0,0.0
1.0,0.01,500,1.611328327927886,0.3385963875677102,0.20433597178569415,80.5,67.0815175737699,5.0,0.0,0.15930815696716308,0.024436221161043433,0.1287827693796072,0.09979001853536217,1.0,0.0,5.0,1.0,0.0,1.0,0.0
1.0,0.1,50,1.225869174296258,0.23231070716840485,0.1082636733874054,16.5,5.43415126767741,5.0,0.0,0.13221604347229005,0.022523022420914997,0.337666899514389,0.1337207199970857,1.0,0.0,0.5,1.0,0.0,1.0,0.0
